|------
|Τμήμα|Έτος|Κωδικός ΚΕΝ|Ασφαλιστικός Φορέας|Πλήθος Νοσηλειών|Συνολικό Βασικό Έσοδο|Συνολική Πρόσθετη Χρέωση|Τελικό Σύνολο Εσόδων
|ΠΑΘΟΛΟΓΙΚΗ|2025|Ω12Α|INTERAMERICAN|1|3546.33|3784.69|7331.02
|ΠΑΙΔΙΑΤΡΙΚΗ|2021|Δ09Α|ETHNIKI|1|2314.05|1276.20|3590.25
|ΠΑΙΔΙΑΤΡΙΚΗ|2021|Η08Χ|ALLIANZ|1|3858.66|2820.30|6678.96
|ΠΑΙΔΙΑΤΡΙΚΗ|2021|Μ79Χ|GENERALI|1|4044.96|0.00|4044.96
|ΠΑΙΔΙΑΤΡΙΚΗ|2021|Ν27Χ|EUROLIFE|1|872.22|175.03|1047.25
|ΠΑΙΔΙΑΤΡΙΚΗ|2021|Ο22Α|GENERALI|1|2054.92|511.54|2566.46
|ΠΑΙΔΙΑΤΡΙΚΗ|2021|Π44Χ|ΕΦΚΑ|1|3694.87|767.19|4462.06
|ΠΑΙΔΙΑΤΡΙΚΗ|2021|Υ07Μ|ΕΦΚΑ|1|756.83|343.84|1100.67
|ΠΑΙΔΙΑΤΡΙΚΗ|2022|S21Χ|ΕΦΚΑ|1|2943.72|779.40|3723.12
|ΠΑΙΔΙΑΤΡΙΚΗ|2022|W10Α|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|4034.08|723.72|4757.80
|ΠΑΙΔΙΑΤΡΙΚΗ|2022|Α27Μ|NN|1|604.81|223.28|828.09
|ΠΑΙΔΙΑΤΡΙΚΗ|2022|Γ06Χ|INTERAMERICAN|1|3510.26|1245.31|4755.57
|ΠΑΙΔΙΑΤΡΙΚΗ|2022|Δ08Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|2541.21|670.80|3212.01
|ΠΑΙΔΙΑΤΡΙΚΗ|2022|Κ35Χ|NN|1|1126.70|632.16|1758.86
|ΠΑΙΔΙΑΤΡΙΚΗ|2022|Μ15Α|ΕΟΠΥΥ|1|704.06|0.00|704.06
|ΠΑΙΔΙΑΤΡΙΚΗ|2022|Μ65Μ|ETHNIKI|1|1873.74|399.22|2272.96
|ΠΑΙΔΙΑΤΡΙΚΗ|2022|Φ63Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|1441.26|193.10|1634.36
|ΠΑΙΔΙΑΤΡΙΚΗ|2023|Η43Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|1406.98|0.00|1406.98
|ΠΑΙΔΙΑΤΡΙΚΗ|2023|Μ01Χ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|3996.25|578.30|4574.55
|ΠΑΙΔΙΑΤΡΙΚΗ|2023|Ν30Μα|NN|1|4627.40|0.00|4627.40
|ΠΑΙΔΙΑΤΡΙΚΗ|2023|Π10Μ|METLIFE|1|994.85|0.00|994.85
|ΠΑΙΔΙΑΤΡΙΚΗ|2023|Π26Α|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|4501.60|1048.45|5550.05
|ΠΑΙΔΙΑΤΡΙΚΗ|2023|Π44Χ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|4734.78|378.36|5113.14
|ΠΑΙΔΙΑΤΡΙΚΗ|2023|Ρ20Χ|GENERALI|1|1720.47|1391.22|3111.69
|ΠΑΙΔΙΑΤΡΙΚΗ|2023|Σ04Χ|ΕΦΚΑ|1|1672.85|507.50|2180.35
|ΠΑΙΔΙΑΤΡΙΚΗ|2023|Σ20Μ|METLIFE|1|1603.21|0.00|1603.21
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|S01Μ|ETHNIKI|1|1396.83|0.00|1396.83
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|S01Χ|ΕΟΠΥΥ|1|3832.49|823.28|4655.77
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|S23Χ|ΕΟΠΥΥ|1|3303.09|488.55|3791.64
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Α02Μβ|ΕΟΠΥΥ|1|3635.06|0.00|3635.06
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Α11Χ|ΕΦΚΑ|1|3016.17|282.86|3299.03
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Α21Χ|METLIFE|1|2353.11|563.52|2916.63
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Α31Μ|ETHNIKI|1|755.24|0.00|755.24
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Β01Χ|GENERALI|1|4227.53|0.00|4227.53
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Β06Μ|INTERAMERICAN|1|4062.45|0.00|4062.45
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Δ10Α|INTERAMERICAN|1|1988.71|3182.64|5171.35
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Ε09Β|METLIFE|1|4935.78|514.90|5450.68
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Ζ03Α|ALLIANZ|1|2894.15|852.65|3746.80
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Η40Μα|ALLIANZ|1|1166.07|0.00|1166.07
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Η44Χ|ΕΟΠΥΥ|1|3997.29|773.40|4770.69
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Θ21Α|ALLIANZ|1|3019.23|211.68|3230.91
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Κ21Χ|GENERALI|1|4920.50|715.14|5635.64
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Κ31Μ|GENERALI|1|4760.41|188.83|4949.24
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Μ08Χ|METLIFE|1|4137.36|0.00|4137.36
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Μ18Α|NN|1|2478.11|2370.36|4848.47
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Μ32Χ|ALLIANZ|1|1901.31|153.32|2054.63
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Ν30Μα|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|1146.07|0.00|1146.07
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Ν36Χ|ETHNIKI|1|4229.21|352.26|4581.47
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Π06Α|ETHNIKI|1|3746.90|0.00|3746.90
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Ρ10Μβ|ΕΟΠΥΥ|1|2335.74|256.60|2592.34
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Τ27Μβ|ΕΟΠΥΥ|1|2120.14|514.88|2635.02
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Υ23Μ|EUROLIFE|1|4578.32|0.00|4578.32
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Υ23Χ|ΕΟΠΥΥ|1|3146.18|0.00|3146.18
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Φ02Χ|GENERALI|1|2947.62|0.00|2947.62
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Φ61Α|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|568.65|1432.42|2001.07
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Χ45Α|ETHNIKI|1|502.46|0.00|502.46
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Χ46Α|NN|1|3522.62|0.00|3522.62
|ΠΑΙΔΙΑΤΡΙΚΗ|2024|Ω15Α|EUROLIFE|1|924.11|1882.87|2806.98
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|S01Α|ΕΟΠΥΥ|1|4808.65|274.92|5083.57
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Α21Μ|METLIFE|1|610.51|0.00|610.51
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Α22Χ|ΕΟΠΥΥ|1|4881.98|249.28|5131.26
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Δ28Χ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|1017.69|0.00|1017.69
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Ζ22Μ|ETHNIKI|1|578.53|1058.60|1637.13
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Θ02Μ|NN|1|4114.06|234.40|4348.46
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Κ01Χ|ETHNIKI|1|702.22|991.25|1693.47
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Κ33Α|ΕΟΠΥΥ|1|3183.02|0.00|3183.02
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Κ37Χ|NN|1|4423.88|1673.21|6097.09
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Μ13Χ|METLIFE|1|4059.86|356.01|4415.87
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Μ23Α|ALLIANZ|1|2163.56|964.14|3127.70
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Μ72Χ|METLIFE|1|4732.47|87.14|4819.61
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Μ79Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|4914.35|0.00|4914.35
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Ν04Μ|INTERAMERICAN|1|3979.92|0.00|3979.92
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Ν11Α|EUROLIFE|1|3637.06|0.00|3637.06
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Ν12Μ|ΕΟΠΥΥ|1|4355.35|0.00|4355.35
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Ν31Χ|ETHNIKI|1|4326.49|3205.07|7531.56
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Ξ20Χα|ΕΦΚΑ|1|3910.30|2349.72|6260.02
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Ξ21Μ|ETHNIKI|1|4104.31|2062.32|6166.63
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Ρ20Χ|ΕΟΠΥΥ|1|2622.94|0.00|2622.94
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Ρ24Χ|ALLIANZ|1|1790.09|3091.88|4881.97
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Υ23Χ|INTERAMERICAN|1|4728.60|717.09|5445.69
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Υ28Α|INTERAMERICAN|1|4372.85|236.18|4609.03
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Φ04Μ|GENERALI|1|4262.46|0.00|4262.46
|ΠΑΙΔΙΑΤΡΙΚΗ|2025|Χ20Α|ETHNIKI|1|4005.87|1960.40|5966.27
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2021|Α22Χ|NN|1|2120.84|2473.40|4594.24
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2021|Α26Μα|ETHNIKI|1|3555.47|0.00|3555.47
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2021|Β01Χ|ΕΦΚΑ|1|1944.11|0.00|1944.11
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2021|Β02Χ|ΕΦΚΑ|1|4805.98|1338.15|6144.13
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2021|Ε11Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|3237.88|0.00|3237.88
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2021|Θ04Χ|INTERAMERICAN|1|3102.66|723.04|3825.70
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2021|Κ35Μ|METLIFE|1|758.09|0.00|758.09
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2021|Μ27Χ|NN|1|768.74|633.71|1402.45
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2021|Ν35Α|ΕΟΠΥΥ|1|2738.91|1519.91|4258.82
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2021|Υ05Χ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|4715.91|742.70|5458.61
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2021|Φ60Χ|ΕΟΠΥΥ|1|3317.87|111.56|3429.43
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2022|S01Χ|ΕΟΠΥΥ|1|3832.49|1132.01|4964.50
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2022|Ε06Χβ|ΕΦΚΑ|1|3806.02|0.00|3806.02
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2022|Κ46Χ|INTERAMERICAN|1|2446.39|670.65|3117.04
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2022|Λ01Μ|GENERALI|1|3080.50|372.78|3453.28
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2022|Ν24Μ|GENERALI|1|1662.25|0.00|1662.25
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2022|Ν42Μα|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|4009.81|0.00|4009.81
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2022|Ο10Α|INTERAMERICAN|1|1263.08|0.00|1263.08
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2022|Π04Χ|METLIFE|1|4426.62|1405.71|5832.33
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2022|Π46Α|ALLIANZ|1|620.31|989.88|1610.19
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2023|Α33Μα|GENERALI|1|3944.40|0.00|3944.40
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2023|Δ24Χ|ΕΟΠΥΥ|1|3321.83|334.35|3656.18
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2023|Ε07Α|GENERALI|1|1212.56|0.00|1212.56
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2023|Κ12Μ|ΕΦΚΑ|1|4930.37|531.98|5462.35
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2023|Κ42Χ|NN|1|4469.19|0.00|4469.19
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2023|Ν34Χ|GENERALI|1|3258.09|421.56|3679.65
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2023|Ν82Χ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|2622.51|1756.40|4378.91
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2023|Ο15Α|GENERALI|1|3138.89|1474.00|4612.89
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2024|G01Μβ|ETHNIKI|1|1065.67|1195.95|2261.62
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2024|S01Α|ETHNIKI|1|2012.68|2443.35|4456.03
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2024|Α20Μ|INTERAMERICAN|1|4286.77|0.00|4286.77
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2024|Α25Μ|NN|1|4436.90|779.94|5216.84
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2024|Α33Μα|INTERAMERICAN|1|3113.35|0.00|3113.35
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2024|Γ12Μ|EUROLIFE|1|565.61|0.00|565.61
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2024|Δ12Μ|GENERALI|1|4943.92|0.00|4943.92
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2024|Ε09Α|ALLIANZ|1|2610.84|0.00|2610.84
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2024|Θ20Χ|INTERAMERICAN|1|1564.26|62.47|1626.73
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2024|Ι21Α|ETHNIKI|1|2536.73|0.00|2536.73
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2024|Κ35Μ|ALLIANZ|1|4129.47|349.62|4479.09
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2024|Μ64Μ|INTERAMERICAN|1|2626.84|0.00|2626.84
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2024|Ν01Χ|ALLIANZ|1|4085.41|0.00|4085.41
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2024|Ν06Μ|NN|1|4053.23|0.00|4053.23
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2024|Ξ02Μ|ETHNIKI|1|4267.99|0.00|4267.99
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2024|Φ04Μ|ALLIANZ|1|4603.71|0.00|4603.71
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|S21Μ|ΕΟΠΥΥ|1|3433.68|445.80|3879.48
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Α23Α|INTERAMERICAN|1|1024.11|861.41|1885.52
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Α33Μα|ETHNIKI|1|775.35|0.00|775.35
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Α34Μα|GENERALI|1|3415.79|134.72|3550.51
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Β06Μ|NN|1|4005.29|0.00|4005.29
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Γ11Α|METLIFE|1|2771.35|227.98|2999.33
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Δ09Α|GENERALI|1|4771.35|462.98|5234.33
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Δ13Χ|ALLIANZ|1|2973.23|0.00|2973.23
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Δ23Μ|ETHNIKI|1|2702.73|0.00|2702.73
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Δ24Μ|INTERAMERICAN|1|3973.52|456.36|4429.88
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Δ24Χ|ETHNIKI|1|3799.84|2050.56|5850.40
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Ε06Μ|ETHNIKI|1|3172.63|0.00|3172.63
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Η05Μ|ΕΟΠΥΥ|1|4860.83|0.00|4860.83
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Η08Χ|ETHNIKI|1|3314.98|3469.80|6784.78
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Θ06Μ|ΕΟΠΥΥ|1|3039.49|405.90|3445.39
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Θ07Α|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|3105.05|1010.79|4115.84
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Κ13Μ|ΕΟΠΥΥ|1|3986.68|0.00|3986.68
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Κ34Μ|GENERALI|1|2653.05|0.00|2653.05
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Κ36Χ|ΕΦΚΑ|1|3040.42|1875.96|4916.38
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Κ40Μ|ΕΦΚΑ|1|4990.04|0.00|4990.04
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Λ03Χ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|711.27|1622.11|2333.38
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Μ08Χ|ΕΟΠΥΥ|1|586.97|1049.32|1636.29
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Μ12Μβ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|1707.04|0.00|1707.04
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Μ29Α|METLIFE|1|1704.34|809.80|2514.14
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Μ69Μ|ΕΦΚΑ|1|1658.59|260.42|1919.01
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Ν03Χ|METLIFE|1|3511.07|720.27|4231.34
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Ν25Α|ETHNIKI|1|656.73|1719.84|2376.57
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Ν27Μα|INTERAMERICAN|1|3675.39|0.00|3675.39
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Ν35Α|NN|1|2567.59|237.67|2805.26
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Ξ20Χα|INTERAMERICAN|1|3838.32|893.13|4731.45
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Ο14Α|GENERALI|1|1617.04|0.00|1617.04
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Π02Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|4372.79|0.00|4372.79
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Π44Μ|NN|1|4785.64|100.63|4886.27
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Ρ24Μβ|ETHNIKI|1|1259.56|0.00|1259.56
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Σ04Μ|NN|1|3812.25|1470.35|5282.60
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Τ02Α|INTERAMERICAN|1|4587.48|0.00|4587.48
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Τ06Χ|NN|1|969.20|0.00|969.20
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Υ03Μα|ETHNIKI|1|3364.06|0.00|3364.06
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Ω30Μ|ΕΦΚΑ|1|3512.27|68.22|3580.49
|ΠΝΕΥΜΟΝΟΛΟΓΙΚΗ|2025|Ω35Α|METLIFE|1|4215.27|1040.92|5256.19
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2021|Α21Χ|ETHNIKI|1|4388.69|1000.88|5389.57
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2021|Κ07Μα|ΕΦΚΑ|1|4082.43|0.00|4082.43
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2021|Λ01Χ|ΕΦΚΑ|1|3768.35|0.00|3768.35
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2021|Λ03Χ|ΕΟΠΥΥ|1|4933.38|654.29|5587.67
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2021|Μ13Χ|ΕΦΚΑ|1|4459.26|0.00|4459.26
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2021|Μ30Α|ALLIANZ|1|2666.16|812.35|3478.51
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2021|Μ79Χ|NN|1|2392.34|0.00|2392.34
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2021|Π01Χ|GENERALI|1|545.18|338.91|884.09
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2021|Φ62Μ|INTERAMERICAN|1|2152.14|736.38|2888.52
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2022|Γ12Χ|ΕΟΠΥΥ|1|4762.79|1076.60|5839.39
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2022|Δ01Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|886.32|0.00|886.32
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2022|Ε09Β|EUROLIFE|1|1703.59|0.00|1703.59
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2022|Η23Μ|ΕΟΠΥΥ|1|4270.46|0.00|4270.46
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2022|Κ08Χ|ALLIANZ|1|4193.10|0.00|4193.10
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2022|Π12Μβ|EUROLIFE|1|1856.90|872.30|2729.20
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2022|Π27Μ|ETHNIKI|1|1694.55|0.00|1694.55
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2022|Σ21Χ|GENERALI|1|4424.69|177.69|4602.38
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2022|Τ01Α|METLIFE|1|1538.13|454.32|1992.45
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2022|Υ24Α|INTERAMERICAN|1|3296.51|1876.64|5173.15
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2022|Φ11Μ|ALLIANZ|1|3933.05|0.00|3933.05
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2022|Χ47Α|ETHNIKI|1|2316.89|216.22|2533.11
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2022|Ω03Α|EUROLIFE|1|2193.38|395.12|2588.50
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2023|Α12Χ|GENERALI|1|3090.74|0.00|3090.74
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2023|Γ05Μ|GENERALI|1|575.93|0.00|575.93
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2023|Ζ20Α|INTERAMERICAN|1|4116.72|345.00|4461.72
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2023|Η08Χ|NN|1|2654.80|723.36|3378.16
